High-Protein Egg Bagel,"['▢ 1 1/4 cups unbleached all purpose flour, whole wheat or gluten-free mix* (6.25 oz in weight)▢ 2 teaspoons baking powder, make sure it’s not expired or it won’t rise▢ 3/4 teaspoon kosher salt, use less if using table salt▢ 3/4 cup non-fat Greek yogurt, not regular yogurt, it will be too sticky (Stonyfield or Fage work best)**▢ 2 large  eggs, whites and yolks separated, and beaten▢ everything bagel seasoning, sesame seeds, brown sugar, onion flakes, garlic flakes, etc, optional toppings']",10,"['Preheat oven to 375F. Place parchment paper or a silpat on a baking sheet. If using parchment paper, spray with oil to avoid sticking.In a medium bowl combine the flour, baking powder and salt and whisk well. Add the yogurt and egg yolks (not the whites) and mix well with a fork until well combined, it will look like small crumbles.Lightly dust flour on a work surface and remove dough from the bowl, knead the dough a few times until dough is smooth and tacky, but not sticky, about 15 to 20 turns (it should not leave dough on your hand when you pull away).Divide into 4 equal balls. Roll each ball into 3/4-inch thick ropes and join the ends to form bagels. (or you can make a ball and poke a hole in the center then stretch it slightly)Brush the top with egg whites and sprinkle both sides with seasoning of your choice.Bake on the top rack of the oven for 25 minutes. Let cool at least 15 minutes before cutting.', 'Air Fryer Method:Air fryer at 280°F for 15 to 16 minutes, or until golden. No need to turn. Let cool at least 15 minutes before cutting.']",American,Breakfast
Cranberry Chicken Salad on Apple Slices,"['▢ 8 ounces cooked chicken breast, from a rotisserie chicken, shredded or diced▢ 1/4 cup celery, sliced▢ 3 tablespoons Hellman’s mayonnaise▢ 1/4 cup chicken broth▢ 1 tablespoon dried cranberries▢ 1 tablespoon red onion, chopped▢ 2 medium  sweet red apples, sliced into rounds, then cored']",15,"['Prepare the Chicken Salad: In a medium bowl combine the chicken with celery, mayonnaise, chicken broth, cranberries and red onion, and stir until combined. Adjust salt and pepper to taste.Slice the Apples: When ready to eat, slice the apples into 1/4 inch thick slices, then remove the seeds. (I used a piping tip). It’s best to eat right away so they don’t turn brown, but if you are planning to eat later, you can toss the apple slices in a little lemon juice.Assemble: Spoon a generous amount of chicken salad onto each apple slice and enjoy!']",American,Lunch
Butternut Squash Soup,"['▢ 1 tablespoons olive oil▢ 6 cups cubed, peeled butternut squash (about 30 ounces)▢ 1 large  sweet apple, peeled and roughly chopped▢ 1 small  onion, roughly chopped▢ 2 tablespoon chopped fresh sage▢ 1/2 teaspoons ground cinnamon▢ 1/2 teaspoon paprika▢ 4 1/2 cups vegetable broth▢ 1/2 cup canned light coconut milk, plus more for garnish▢ 1 tablespoon fresh grated ginger▢ 1/4 teaspoon freshly grated nutmeg▢ 1/2 teaspoon kosher salt']",20,"['Preheat oven to 400F.In a large heavy oven safe pot or dutch oven, combine squash, apple, onion, chopped sage, 1/4 teaspoon salt, cinnamon and paprika, toss with 1 tablespoon olive oil. Roast until the squash is tender, about 30 minutes. Transfer to the stove.Add the broth, coconut milk, ginger, 1/4 teaspoon salt and nutmeg and bring to a boil. Use an immersion blender and blend until smooth (or transfer to the blender, in batches).To serve, drizzle more coconut milk on top, if desired and sprinkle with a pinch of nutmeg.']",American,"Dinner, Lunch, Soup"
Air Fryer Peanut Curry Tofu with Gingery Cauliflower Rice,"['For the Tofu▢ 1 14-ounce  package extra-firm tofu, drained▢ 2 tablespoons reduced sodium soy sauce or gluten free tamari, or gluten free tamari, plus 1 teaspoon ▢ 1 clove garlic, grated▢ 1 teaspoon curry powder▢ 2 tablespoons smooth peanut butter▢ 1 teaspoon sriracha sauce▢ 1 teaspoon grated fresh ginger▢ Olive oil spray▢ 2 tablespoons chopped peanuts', 'For the “Rice”▢ 1 tablespoon extra-virgin olive oil▢ 1 clove garlic, minced▢ 1 teaspoon grated fresh ginger▢ 2 scallions, white and green separated▢ 1 12-ounce  package riced cauliflower, fresh or frozen ▢ ¼ teaspoon kosher salt']",10,"['Drain the tofu: Place tofu on a paper towel or tea towel lined plate.\xa0Cover with another towel and place a heavy pan on top to press out excess water from tofu.Make Marinade: Meanwhile, in a small bowl, combine 2 tablespoons soy sauce and the grated garlic clove. Whisk to combine.Cut tofu into cubes: Transfer the tofu to a cutting board, flip on its side and slice in half lengthwise. Flip it back over to lay flat on the cutting board and cut into 32 equal cubes. Place in a medium size shallow container or dish so the cubes are in 1 even layer.Season the tofu: Sprinkle with curry powder, turning to coat all sides. Pour sauce from the bowl over the tofu, flipping pieces to make sure they are evenly coated. Marinate for at least 10 minutes.Make Peanut Sauce: After transferring the tofu marinade to the shallow dish, add the peanut butter, 1 teaspoon soy sauce, sriracha and 1 teaspoon ginger to the small bowl.\xa0 Whisk to combine, adding warm water a little at a time to thin to pourable consistency (I added about 2 ½ tablespoons).\xa0 Set aside.Air Fry: Spray the air fryer basket with oil. Transfer the tofu to the air fryer in a single layer and air fry 370F 12-14 minutes, shaking the basket halfway through cook time, until golden and crisp on the outside and tender on the inside.Make Cauliflower Rice: Meanwhile, heat a medium skillet over medium heat.\xa0 Add the olive oil, swirling to coat the pan.\xa0 Add the minced garlic, 1 teaspoon ginger and scallion whites.\xa0Sauté for 30 seconds then add the cauliflower rice.\xa0 Sprinkle with salt and sauté for 4-5 minutes, stirring often.Toss with Peanut Sauce: Transfer tofu from the air fryer basket to the same shallow dish from marinating (if desired), add the sauce and toss to coat.To serve: In 2 shallow bowls, layer each with ½ the cauliflower rice and half the tofu.\xa0 Top each with scallion greens and peanuts.']",Asian,Dinner
Baked Fish Sticks,"['Lemon Caper Sauce:▢ 1/4 cup fat free plain Greek yogurt▢ 3 tablespoons light mayonnaise▢ 1 tablespoon drained capers▢ 1 tablespoon fresh minced chives▢ 1 teaspoon fresh lemon juice▢ 1/4 teaspoon kosher salt▢ 1/8 teaspoon black pepper', 'For the Fish Sticks:▢ olive oil spray, I use a mister▢ 1 pound Alaskan skinless cod fillet, about 1-inch thick (thawed if frozen)▢ 3 large egg whites, or 2 whole eggs▢ 1 tablespoon Dijon mustard▢ 1/2 lemon, squeezed▢ 1/8 teaspoon paprika▢ 1/4 teaspoon kosher salt▢ 1/8 teaspoon black pepper', 'For the crumbs:▢ 1 cup plain or gluten-free Panko crumbs▢ 1 1/2 teaspoons Old Bay seasoning▢ 2 teaspoons dried parsley flakes▢ 1/2 teaspoon paprika']",15,"['OVEN METHOD:Combine all the ingredients for the dipping sauce in a small bowl; set aside.Preheat the oven to 450°F and adjust the rack to the center position. Spray a large rimmed baking sheet with oil.Slice the fish crosswise into 2-inch long strips, about 1-inch wide.Combine egg whites, Dijon mustard, lemon juice, paprika, salt and pepper in a medium bowl.In a second bowl combine the Panko crumbs with Old Bay seasoning, dried parsley and remaining paprika.Pat fish dry with paper towels and dip the fish into the egg mixture, then into crumbs and place on the prepared baking sheet.Spray the top of the fish with oil and bake until the crumbs are golden and the fish is cooked through, about 12 minutes, or until the crumbs are golden and the fish is cooked through.', 'AIR FRYER METHOD:Preheat the air fryer to 370F.In batches, transfer to the air fryer basket in a single layer and cook until the crumbs are golden and\xa0the fish is cooked through, 7 to 8 minutes, turning halfway.']",American,"Appetizer, Dinner, Lunch"
Chicken Pot Pie Soup,"['▢ 1/4 cup flour, to make gluten-free use 2 tbsp cornstarch instead▢ 2 cups water▢ 4 cups fat free milk▢ 1 large celery stalk, chopped▢ 1/2 medium chopped onion▢ 8 oz sliced baby portobello mushrooms▢ 2 chicken bouillons, *check labels for GF▢ fresh ground pepper▢ pinch of thyme▢ 10 oz frozen classic mixed vegetables, peas, carrots, green beans, corn▢ 2 potatoes, peeled and cubed small▢ 16 oz cooked chicken breast, diced small▢ salt']",10,"['Create a slurry by combining 1/2 cup of the cold water with flour in a medium bowl and whisk until well blended. Set aside.Pour remaining water and milk into a large pot and slowly bring to a boil.Add celery, onion, mushrooms, chicken bullion, thyme, fresh pepper, frozen vegetables and return to a boil.Partially cover and simmer on low until vegetables are soft, about 20 minutes.Remove lid, add potatoes and cook until soft, about 5 minutes.Add chicken, and slowly whisk in slurry, stirring well as you add.Cook another 2-3 minutes, until soup thickens, adjust salt and pepper to taste and serve.']",American,"Dinner, Lunch, Soup"
Chicken Florentine,"['▢ 2 large  boneless skinless chicken breasts, 8 ounces each, halved lengthwise▢ 1 teaspoon kosher salt , plus 1/4 teaspoon▢ 1/2 teaspoon garlic powder▢ 1/4 teaspoon fresh black pepper▢ 1/4 cup all purpose flour,  or gluten-free flour mix▢ 1 1/2 tablespoons extra virgin olive oil, divided▢ 1/3 cup chopped shallots▢ 2 cloves garlic, minced▢ 1/3 cup diced red bell pepper▢ 9 ounces fresh baby spinach, from two bags▢ 2 ounces 1/3 less fat cream cheese, I like Philadelphia▢ 3/4 cup chicken broth▢ 3 tablespoons half & half cream▢ 1/4 cup grated Parmesan cheese, divided']",15,"['Gently pound the thicker end of the breast to 1/2-inch thickness so the chicken cooks evenly. Season chicken on both sides with 1 teaspoon salt, garlic powder and black pepper, to taste.Dredge each chicken piece in flour, shaking off any excess.Heat 1 tablespoon of olive oil in a large deep skillet over medium heat. Add the chicken and cook for about 3 to 4 minutes per side or until the chicken is cooked through and has a golden-brown crust. Remove the chicken from the skillet and set it aside and wipe the skillet.In the same skillet, reduce heat to medium-low and add the remaining 1/2 tablespoon of olive oil. Add the minced shallot and garlic and sauté for about 2-3 minutes until they become fragrant and translucent.Add the bell pepper and spinach, season with a pinch of salt and pepper and cover, cook until the spinach wilts down stirring 2 to 3 times, about 4 to 5 minutes.Reduce the heat to low, and then add the cream cheese, chicken broth, half-and- half, 1/4 teaspoon salt and parmesan cheese and mix well until cream cheese is melted and the sauce is well combined.Return the chicken and any of its juices to the skillet with the spinach and let it simmer in the sauce for a few minutes until heated through.']",American,Dinner
Carrot Banana Protein Smoothie,"['▢ 1 cup almond milk▢ 1/4 cup unflavored pea protein powder, or whey protein▢ 1 medium  very ripe banana▢ 2 baby carrots▢ 1 tablespoon ground flax▢ 1/2 teaspoon turmeric▢ lots of ice▢ sweetener of choice, optional']",5,['Put everything in a high speed blender and blend until very smooth.'],American,Breakfast
White Chicken Chili,"['▢ olive oil spray▢ 2 small  poblano peppers, sliced▢ 1 sweet onion, sliced▢ 1 1/2 tablespoon cumin▢ 15 oz can  white northern or navy beans, with their liquid▢ 4 cups low sodium chicken broth▢ 1 bay leaf▢ 1 1/2 pounds chicken breasts, or boneless chicken thighs▢ 1/2 teaspoon kosher salt, plus a few pinches▢ 4  6-inch corn tortillas, yellow or white▢ 1 cup sweet corn, fresh or frozen▢ chopped fresh cilantro, thin sliced jalapeno rounds & lime wedges for topping▢ optional toppings: sliced avocado, Greek yogurt, low-fat sour cream, diced red onion, or jack cheese']",10,"['Preheat the oven to 350F.In a 3 quart or large pot, heat some olive oil spray over medium. Add the poblano peppers and onion, cook occasionally until soft, about 5 minutes. Add cumin and cook, stirring often until fragrant, about 2 minutes.Add full can of beans, chicken broth, 1/2 teaspoon salt, bay leaf and chicken breast; raise the heat to medium-high, and bring to a boil then lower the heat to medium-low and simmer for 25 minutes.While the soup is simmering, stack on a cutting board and cut the tortilla stack in half, then into 1/2-inch wide strips.Arrange the strips on a sheet pan in a single layer (you may need to use more than one pan, or bake in rounds) & spray with cooking oil. Season the strips with a few pinches of salt and bake until golden and crispy, about 10 minutes.Remove chicken breast from pot, shred and reserve.Pull 1 cup of the chili from the pot and blend. Return to the pot with the shredded chicken; add corn. Bring to a simmer & turn off the heat, adjust salt to taste.To serve, top the chili with a handful of tortilla strips, cilantro, jalapeños and any other desired toppings.']",American,"Dinner, main dish"
Chicken Gnocchi Soup,"['Slurry▢ 3 tablespoons all purpose flour, or gluten-free flour mix▢ 1/4 cup half and half▢ 1 cup cold water, divided', 'Soup▢ 7 ounces sweet Italian chicken sausage, removed from casings▢ Olive oil spray▢ 5 cups reduced sodium chicken broth▢ 1 large  shallot, diced▢ 6 garlic cloves, minced▢ 2 teaspoons tomato paste▢ 1 pound boneless skinless chicken breast▢ 1 parmesan cheese rind▢ 1/3 cup sundried tomatoes in oil, drained and chopped▢ 1/2 teaspoon dried Italian seasoning▢ 16 ounce package gnocchi, or gluten-free gnocchi▢ 4 cups fresh baby spinach leaves, rough chopped▢ 1/4 cup parmesan cheese, grated▢ 2 tbsp fresh basil , optional for garnish']",10,"['Create a slurry\xa0by combining 1/2 cup of the cold water, half and half and flour in a small bowl and whisk until well blended. Set aside.Heat a large pot or Dutch oven over medium heat and spray with oil then add the sausage. Cook the sausage, breaking up with a wooden spoon as it cooks, until no longer pink and slightly browned.Add the shallots and garlic and cook until soft, 3 minutes. Add the tomato paste and chicken breast.Pour the remaining 1/2 cup water and chicken broth, parmesan rind, sundried tomatoes, Italian seasoning and bring to a boil. Partially cover and simmer on low until vegetables are soft and the chicken shreds easily, about 25 minutes.Remove the chicken and set aside, shred with 2 forks.Return the chicken to the pot then slowly stir in slurry, stirring well as you add and bring it back to a boil.Add the gnocchi, spinach, parmesan cheese and basil; cook according to package directions for the gnocchi, or until they start to float to the top and soup thickens. Adjust salt and pepper to taste, discard parmesan cheese rind and serve.']",American-Italian,"Dinner, Soup"
